radius_nm,temperature_C,pH,degradation_rate_per_hour,t50_hours,t90_hours,error
450,25,8.0,0.05,27.655310621242485,61.523046092184366,896.5146324713554
100,30,7.4,0.03,3.006012024048096,7.414829659318637,898.0037831173369
100,40,7.0,0.01,2.8056112224448895,7.414829659318637,901.6487483986008
450,40,6.5,0.05,27.655310621242485,61.723446893787575,906.7844707450973
100,30,7.0,0.05,3.006012024048096,7.21442885771543,909.5009256990937
50,25,5.5,0.03,3.006012024048096,7.21442885771543,909.5009256990937
300,25,7.0,0.01,27.85571142284569,61.723446893787575,913.0993048220689
100,37,7.0,0.02,2.8056112224448895,7.21442885771543,913.1458909803576
100,35,7.0,0.03,2.8056112224448895,7.21442885771543,913.1458909803576
100,35,8.0,0.01,2.6052104208416833,7.21442885771543,916.8711772241879
100,37,8.0,0.005,2.6052104208416833,7.21442885771543,916.8711772241879
100,37,7.4,0.01,2.6052104208416833,7.21442885771543,916.8711772241879
500,37,7.0,0.05,27.655310621242485,61.923847695390776,917.1346299814054
100,40,6.5,0.05,3.006012024048096,7.014028056112224,921.0783892434167
100,25,8.0,0.05,3.006012024048096,7.014028056112224,921.0783892434167
250,30,6.5,0.005,26.452905811623246,62.7254509018036,923.1362123043677
100,30,8.0,0.03,2.8056112224448895,7.014028056112224,924.7233545246806
100,35,7.4,0.02,2.6052104208416833,7.014028056112224,928.448640768511
400,30,7.4,0.02,28.657314629258515,61.523046092184366,928.8920124818774
100,40,7.4,0.005,2.404809619238477,7.014028056112224,932.2542479749077
450,30,8.0,0.03,28.45691382765531,61.723446893787575,932.5257328283822
400,25,7.4,0.03,28.45691382765531,61.723446893787575,932.5257328283822
100,37,7.0,0.03,2.8056112224448895,6.813627254509018,936.3811390315701
450,35,8.0,0.02,28.657314629258515,61.723446893787575,939.1618507556193
100,40,7.0,0.02,2.6052104208416833,6.813627254509018,940.1064252754004
50,30,5.5,0.02,2.6052104208416833,6.813627254509018,940.1064252754004
50,35,5.5,0.005,2.404809619238477,6.813627254509018,943.9120324817972
100,37,8.0,0.01,2.404809619238477,6.813627254509018,943.9120324817972
350,37,6.0,0.05,27.85571142284569,62.32464929859719,944.3907454186927
300,25,6.5,0.02,28.85771543086172,61.723446893787575,945.8782896454229
100,30,7.4,0.05,2.8056112224448895,6.613226452905812,948.1192445010261
100,35,8.0,0.02,2.6052104208416833,6.613226452905812,951.8445307448565
100,37,7.4,0.02,2.6052104208416833,6.613226452905812,951.8445307448565
50,35,5.5,0.01,2.404809619238477,6.613226452905812,955.6501379512531
100,40,8.0,0.005,2.404809619238477,6.613226452905812,955.6501379512531
100,40,7.4,0.01,2.404809619238477,6.613226452905812,955.6501379512531
50,25,6.0,0.005,2.404809619238477,6.613226452905812,955.6501379512531
450,37,7.4,0.02,28.85771543086172,61.923847695390776,956.2284488817311
50,25,5.5,0.05,2.8056112224448895,6.4128256513026045,959.9376709330485
450,30,7.0,0.05,28.056112224448896,62.525050100200396,961.3770225822383
100,35,7.0,0.05,2.6052104208416833,6.4128256513026045,963.6629571768788
100,35,7.4,0.03,2.6052104208416833,6.4128256513026045,963.6629571768788
50,30,5.5,0.03,2.6052104208416833,6.4128256513026045,963.6629571768788
350,30,7.4,0.01,28.2565130260521,62.525050100200396,967.8524985843426
50,25,6.0,0.01,2.2044088176352705,6.4128256513026045,971.3544925522388
50,37,5.5,0.005,2.2044088176352705,6.4128256513026045,971.3544925522388
100,30,8.0,0.05,2.6052104208416833,6.212424849699398,975.5617045714675
100,37,8.0,0.02,2.404809619238477,6.212424849699398,979.3673117778643
100,40,7.4,0.02,2.404809619238477,6.212424849699398,979.3673117778643
100,40,7.0,0.03,2.404809619238477,6.212424849699398,979.3673117778643
100,35,8.0,0.03,2.404809619238477,6.212424849699398,979.3673117778643
100,37,7.4,0.03,2.404809619238477,6.212424849699398,979.3673117778643
50,37,5.5,0.01,2.2044088176352705,6.212424849699398,983.2532399468275
100,40,8.0,0.01,2.2044088176352705,6.212424849699398,983.2532399468275
350,25,7.0,0.02,29.058116232464926,62.32464929859719,983.9664900944168
100,37,7.0,0.05,2.6052104208416833,6.012024048096192,987.5407729286228
50,35,5.5,0.02,2.2044088176352705,6.012024048096192,995.2323083039827
250,35,6.0,0.01,28.45691382765531,62.925851703406806,995.8315026847276
50,40,5.5,0.005,2.004008016032064,6.012024048096192,999.1985574355123
100,35,7.4,0.05,2.404809619238477,5.811623246492986,1003.4057694547412
350,35,8.0,0.005,27.054108216432866,63.92785571142284,1006.5912988301251
200,40,5.5,0.005,27.054108216432866,63.92785571142284,1006.5912988301251
50,25,6.0,0.02,2.2044088176352705,5.811623246492986,1007.2916976237044
100,40,8.0,0.02,2.2044088176352705,5.811623246492986,1007.2916976237044
100,37,8.0,0.03,2.2044088176352705,5.811623246492986,1007.2916976237044
100,40,7.0,0.05,2.404809619238477,5.611222444889779,1015.5454797370292
50,30,5.5,0.05,2.404809619238477,5.611222444889779,1015.5454797370292
450,35,7.0,0.03,29.058116232464926,62.925851703406806,1015.9808193541386
400,37,6.5,0.03,29.058116232464926,62.925851703406806,1015.9808193541386
100,40,7.4,0.03,2.2044088176352705,5.611222444889779,1019.4314079059924
50,35,5.5,0.03,2.2044088176352705,5.611222444889779,1019.4314079059924
50,37,5.5,0.02,2.2044088176352705,5.611222444889779,1019.4314079059924
100,37,7.4,0.05,2.2044088176352705,5.611222444889779,1019.4314079059924
50,40,5.5,0.01,2.004008016032064,5.611222444889779,1023.397657037522
50,30,6.0,0.005,2.004008016032064,5.611222444889779,1023.397657037522
350,37,7.4,0.005,27.054108216432866,64.32865731462925,1029.138999441769
100,35,8.0,0.05,2.2044088176352705,5.410821643286573,1031.6514391508467
100,40,8.0,0.03,2.2044088176352705,5.410821643286573,1031.6514391508467
50,25,6.0,0.03,2.2044088176352705,5.410821643286573,1031.6514391508467
50,30,6.0,0.01,2.004008016032064,5.410821643286573,1035.6176882823763
50,37,5.5,0.03,2.004008016032064,5.410821643286573,1035.6176882823763
500,30,8.0,0.05,28.45691382765531,63.727454909819635,1039.6417685069534
450,40,7.0,0.02,29.458917835671343,63.12625250501002,1040.6473869582856
100,37,8.0,0.05,2.2044088176352705,5.210420841683367,1043.9517913582677
100,40,7.4,0.05,2.2044088176352705,5.210420841683367,1043.9517913582677
50,40,5.5,0.02,2.004008016032064,5.210420841683367,1047.9180404897972
300,37,6.0,0.02,29.458917835671343,63.326653306613224,1051.5597929325584
250,37,5.5,0.02,29.458917835671343,63.326653306613224,1051.5597929325584
50,35,5.5,0.05,2.004008016032064,5.01002004008016,1060.2987136597844
50,40,5.5,0.03,2.004008016032064,5.01002004008016,1060.2987136597844
50,30,6.0,0.02,1.8036072144288575,5.01002004008016,1064.3452837538805
50,37,5.5,0.05,2.004008016032064,4.809619238476954,1072.759707792338
100,40,8.0,0.05,2.004008016032064,4.809619238476954,1072.759707792338
50,25,6.0,0.05,2.004008016032064,4.809619238476954,1072.759707792338
300,25,8.0,0.005,27.454909819639276,64.92985971943888,1075.7910209195948
50,30,6.0,0.03,1.8036072144288575,4.809619238476954,1076.8062778864341
50,35,6.0,0.005,1.6032064128256511,4.809619238476954,1080.9331689430965
500,35,8.0,0.03,29.458917835671343,63.92785571142284,1084.7789366307766
300,40,6.5,0.005,27.454909819639276,65.13026052104208,1087.4263155569652
50,35,6.0,0.01,1.6032064128256511,4.609218436873747,1093.4744840382168
50,37,6.0,0.005,1.6032064128256511,4.609218436873747,1093.4744840382168
400,35,8.0,0.01,29.058116232464926,64.32865731462925,1093.4921546499809
50,40,5.5,0.05,1.8036072144288575,4.408817635270541,1101.9692290392409
500,37,7.4,0.03,29.65931863727455,64.12825651302605,1103.0503491953843
50,25,6.5,0.005,1.6032064128256511,4.408817635270541,1106.0961200959032
50,35,6.0,0.02,1.6032064128256511,4.408817635270541,1106.0961200959032
50,37,6.0,0.01,1.6032064128256511,4.408817635270541,1106.0961200959032
500,40,8.0,0.02,29.859719438877754,64.12825651302605,1110.16839289802
400,37,7.4,0.01,29.258517034068134,64.52905811623246,1111.7635672145893
50,30,6.0,0.05,1.8036072144288575,4.208416833667334,1114.6711860594937
50,37,6.0,0.02,1.6032064128256511,4.208416833667334,1118.798077116156
50,25,6.5,0.01,1.6032064128256511,4.208416833667334,1118.798077116156
50,35,6.0,0.03,1.6032064128256511,4.208416833667334,1118.798077116156
450,25,7.4,0.05,28.85771543086172,64.92985971943888,1121.1193529343257
50,40,6.0,0.005,1.4028056112224447,4.208416833667334,1123.0052891353848
350,40,7.0,0.005,27.85571142284569,65.53106212424849,1123.4872149107832
50,40,6.0,0.01,1.4028056112224447,4.008016032064128,1135.7875671182044
50,37,6.0,0.03,1.4028056112224447,4.008016032064128,1135.7875671182044
50,25,6.5,0.02,1.4028056112224447,4.008016032064128,1135.7875671182044
500,35,7.0,0.05,29.058116232464926,65.13026052104208,1139.551407424066
300,37,5.5,0.05,29.058116232464926,65.13026052104208,1139.551407424066
250,25,6.0,0.02,30.060120240480963,64.52905811623246,1140.0751000999994
450,30,7.4,0.03,29.859719438877754,64.72945891783567,1144.3513881470355
50,35,6.0,0.05,1.6032064128256511,3.8076152304609217,1144.4429540443612
50,40,6.0,0.02,1.4028056112224447,3.8076152304609217,1148.65016606359
50,25,6.5,0.03,1.4028056112224447,3.8076152304609217,1148.65016606359
50,30,6.5,0.005,1.4028056112224447,3.8076152304609217,1148.65016606359
450,35,7.4,0.02,30.060120240480963,64.72945891783567,1151.5497528122378
300,30,7.0,0.005,28.056112224448896,65.9318637274549,1153.7152059630275
50,37,6.0,0.05,1.4028056112224447,3.607214428857715,1161.5930859715422
50,40,6.0,0.03,1.4028056112224447,3.607214428857715,1161.5930859715422
50,30,6.5,0.01,1.2024048096192386,3.607214428857715,1165.8806189533375
350,35,6.0,0.05,29.258517034068134,65.53106212424849,1169.9400404014439
50,25,6.5,0.05,1.4028056112224447,3.406813627254509,1174.616326842061
50,40,6.0,0.05,1.4028056112224447,3.406813627254509,1174.616326842061
50,30,6.5,0.02,1.2024048096192386,3.406813627254509,1178.9038598238562
50,25,7.0,0.005,1.2024048096192386,3.406813627254509,1178.9038598238562
400,30,6.5,0.05,29.258517034068134,65.7314629258517,1181.8162979265142
50,25,7.0,0.01,1.2024048096192386,3.2064128256513023,1192.0074216569415
50,30,6.5,0.03,1.2024048096192386,3.2064128256513023,1192.0074216569415
50,35,6.5,0.005,1.2024048096192386,3.2064128256513023,1192.0074216569415
50,35,6.5,0.01,1.2024048096192386,3.2064128256513023,1192.0074216569415
400,40,7.0,0.01,29.859719438877754,65.7314629258517,1202.929466146722
50,25,7.0,0.02,1.2024048096192386,3.006012024048096,1205.1913044525925
50,30,6.5,0.05,1.2024048096192386,3.006012024048096,1205.1913044525925
500,40,7.0,0.03,30.260521042084168,65.53106212424849,1205.5302589146227
50,37,6.5,0.01,1.002004008016032,3.006012024048096,1209.5591583969542
50,25,7.0,0.03,1.002004008016032,3.006012024048096,1209.5591583969542
50,25,7.4,0.005,1.002004008016032,3.006012024048096,1209.5591583969542
50,35,6.5,0.02,1.002004008016032,3.006012024048096,1209.5591583969542
50,37,6.5,0.005,1.002004008016032,3.006012024048096,1209.5591583969542
50,25,8.0,0.01,1.002004008016032,2.8056112224448895,1222.8233621551724
50,37,6.5,0.03,1.002004008016032,2.8056112224448895,1222.8233621551724
50,40,6.5,0.005,1.002004008016032,2.8056112224448895,1222.8233621551724
50,25,8.0,0.005,1.002004008016032,2.8056112224448895,1222.8233621551724
50,25,7.4,0.01,1.002004008016032,2.8056112224448895,1222.8233621551724
50,35,6.5,0.03,1.002004008016032,2.8056112224448895,1222.8233621551724
50,40,6.5,0.01,1.002004008016032,2.8056112224448895,1222.8233621551724
50,37,6.5,0.02,1.002004008016032,2.8056112224448895,1222.8233621551724
50,25,7.4,0.02,1.002004008016032,2.8056112224448895,1222.8233621551724
50,30,7.0,0.01,1.002004008016032,2.8056112224448895,1222.8233621551724
50,30,7.0,0.005,1.002004008016032,2.8056112224448895,1222.8233621551724
50,25,7.0,0.05,1.002004008016032,2.8056112224448895,1222.8233621551724
400,35,6.5,0.03,30.460921843687373,65.7314629258517,1224.765523030028
450,37,6.5,0.05,29.458917835671343,66.33266533066133,1224.8843980546267
50,30,7.0,0.02,1.002004008016032,2.6052104208416833,1236.1678868759561
50,25,7.4,0.03,1.002004008016032,2.6052104208416833,1236.1678868759561
50,25,8.0,0.02,1.002004008016032,2.6052104208416833,1236.1678868759561
50,40,6.5,0.02,1.002004008016032,2.6052104208416833,1236.1678868759561
50,35,6.5,0.05,1.002004008016032,2.6052104208416833,1236.1678868759561
50,30,7.0,0.03,1.002004008016032,2.6052104208416833,1236.1678868759561
50,37,6.5,0.05,1.002004008016032,2.6052104208416833,1236.1678868759561
350,40,6.0,0.03,30.460921843687373,65.9318637274549,1236.7221015176638
50,30,7.4,0.005,0.8016032064128256,2.6052104208416833,1240.6160617828841
300,25,6.0,0.05,29.65931863727455,66.53306613226452,1244.119662170031
250,25,5.5,0.05,29.65931863727455,66.53306613226452,1244.119662170031
400,40,6.5,0.02,30.66132264529058,65.9318637274549,1244.1614290705652
400,25,8.0,0.02,30.66132264529058,65.9318637274549,1244.1614290705652
50,40,6.5,0.03,1.002004008016032,2.404809619238477,1249.592732559307
50,30,7.0,0.05,1.002004008016032,2.404809619238477,1249.592732559307
50,25,8.0,0.03,1.002004008016032,2.404809619238477,1249.592732559307
50,25,7.4,0.05,1.002004008016032,2.404809619238477,1249.592732559307
50,30,8.0,0.005,0.8016032064128256,2.404809619238477,1254.040907466235
50,30,8.0,0.01,0.8016032064128256,2.404809619238477,1254.040907466235
50,30,7.4,0.01,0.8016032064128256,2.404809619238477,1254.040907466235
50,40,6.5,0.05,0.8016032064128256,2.404809619238477,1254.040907466235
50,30,7.4,0.02,0.8016032064128256,2.404809619238477,1254.040907466235
50,35,7.0,0.005,0.8016032064128256,2.404809619238477,1254.040907466235
50,25,8.0,0.05,0.8016032064128256,2.404809619238477,1254.040907466235
50,35,7.0,0.01,0.8016032064128256,2.404809619238477,1254.040907466235
200,30,5.5,0.01,30.060120240480963,66.53306613226452,1258.436070537869
350,35,7.4,0.005,28.657314629258515,67.33466933867734,1259.3276332223559
250,35,5.5,0.02,30.861723446893787,66.13226452905812,1263.7179770362368
50,30,7.4,0.05,0.8016032064128256,2.2044088176352705,1267.5460741121524
50,30,8.0,0.03,0.8016032064128256,2.2044088176352705,1267.5460741121524
50,30,7.4,0.03,0.8016032064128256,2.2044088176352705,1267.5460741121524
50,35,7.4,0.005,0.8016032064128256,2.2044088176352705,1267.5460741121524
50,37,7.0,0.02,0.8016032064128256,2.2044088176352705,1267.5460741121524
50,37,7.0,0.01,0.8016032064128256,2.2044088176352705,1267.5460741121524
50,35,7.0,0.02,0.8016032064128256,2.2044088176352705,1267.5460741121524
50,35,7.0,0.03,0.8016032064128256,2.2044088176352705,1267.5460741121524
50,30,8.0,0.02,0.8016032064128256,2.2044088176352705,1267.5460741121524
50,37,7.0,0.005,0.8016032064128256,2.2044088176352705,1267.5460741121524
50,35,7.4,0.01,0.8016032064128256,2.2044088176352705,1267.5460741121524
300,30,6.0,0.03,30.66132264529058,66.33266533066133,1268.3155489335386
250,30,5.5,0.03,30.66132264529058,66.33266533066133,1268.3155489335386
300,35,6.0,0.02,30.861723446893787,66.33266533066133,1275.8351974490065
50,30,8.0,0.05,0.8016032064128256,2.004008016032064,1281.1315617206355
50,35,7.0,0.05,0.8016032064128256,2.004008016032064,1281.1315617206355
50,35,7.4,0.03,0.8016032064128256,2.004008016032064,1281.1315617206355
50,37,7.0,0.03,0.8016032064128256,2.004008016032064,1281.1315617206355
50,40,7.0,0.01,0.8016032064128256,2.004008016032064,1281.1315617206355
50,40,7.0,0.005,0.8016032064128256,2.004008016032064,1281.1315617206355
50,35,7.4,0.02,0.8016032064128256,2.004008016032064,1281.1315617206355
50,37,7.0,0.05,0.8016032064128256,2.004008016032064,1281.1315617206355
50,37,8.0,0.005,0.6012024048096193,2.004008016032064,1285.66005759013
50,35,8.0,0.005,0.6012024048096193,2.004008016032064,1285.66005759013
50,35,8.0,0.02,0.6012024048096193,2.004008016032064,1285.66005759013
50,40,7.0,0.02,0.6012024048096193,2.004008016032064,1285.66005759013
50,37,7.4,0.02,0.6012024048096193,2.004008016032064,1285.66005759013
50,37,7.4,0.01,0.6012024048096193,2.004008016032064,1285.66005759013
50,37,7.4,0.005,0.6012024048096193,2.004008016032064,1285.66005759013
50,35,8.0,0.01,0.6012024048096193,2.004008016032064,1285.66005759013
50,40,7.0,0.03,0.6012024048096193,2.004008016032064,1285.66005759013
50,37,7.4,0.03,0.6012024048096193,1.8036072144288575,1299.32586616118
50,37,7.4,0.05,0.6012024048096193,1.8036072144288575,1299.32586616118
50,37,8.0,0.01,0.6012024048096193,1.8036072144288575,1299.32586616118
50,37,8.0,0.02,0.6012024048096193,1.8036072144288575,1299.32586616118
50,37,8.0,0.03,0.6012024048096193,1.8036072144288575,1299.32586616118
50,40,7.4,0.02,0.6012024048096193,1.8036072144288575,1299.32586616118
50,40,7.0,0.05,0.6012024048096193,1.8036072144288575,1299.32586616118
50,40,7.4,0.005,0.6012024048096193,1.8036072144288575,1299.32586616118
50,40,8.0,0.005,0.6012024048096193,1.8036072144288575,1299.32586616118
50,40,8.0,0.01,0.6012024048096193,1.8036072144288575,1299.32586616118
50,35,7.4,0.05,0.6012024048096193,1.8036072144288575,1299.32586616118
50,40,7.4,0.03,0.6012024048096193,1.8036072144288575,1299.32586616118
50,40,7.4,0.01,0.6012024048096193,1.8036072144288575,1299.32586616118
50,35,8.0,0.05,0.6012024048096193,1.8036072144288575,1299.32586616118
50,35,8.0,0.03,0.6012024048096193,1.8036072144288575,1299.32586616118
500,30,7.4,0.05,29.859719438877754,67.33466933867734,1300.831080999674
350,40,6.5,0.01,30.460921843687373,67.13426853707415,1310.148312657379
350,25,8.0,0.01,30.460921843687373,67.13426853707415,1310.148312657379
50,40,8.0,0.05,0.6012024048096193,1.6032064128256511,1313.0719956947964
50,40,8.0,0.02,0.6012024048096193,1.6032064128256511,1313.0719956947964
50,40,7.4,0.05,0.6012024048096193,1.6032064128256511,1313.0719956947964
50,37,8.0,0.05,0.6012024048096193,1.6032064128256511,1313.0719956947964
50,40,8.0,0.03,0.6012024048096193,1.6032064128256511,1313.0719956947964
250,40,6.0,0.005,28.85771543086172,68.13627254509018,1316.92258264023
400,30,7.0,0.02,31.062124248496993,66.93386773547094,1320.268753940747
500,35,7.4,0.03,31.062124248496993,67.13426853707415,1332.7072582037824
300,25,7.4,0.005,29.058116232464926,68.33667334669339,1336.639772531034
300,30,6.5,0.01,30.66132264529058,67.53507014028055,1342.7056116240492
400,35,7.4,0.01,30.66132264529058,67.53507014028055,1342.7056116240492
400,25,7.0,0.03,31.062124248496993,67.33466933867734,1345.2260834293832
500,40,7.4,0.02,31.262525050100198,67.33466933867734,1352.9063738699838
200,37,5.5,0.005,29.258517034068134,68.53707414829658,1356.5176043469698
450,37,7.0,0.02,31.462925851703403,67.53507014028055,1373.2661314613188
450,40,8.0,0.01,30.861723446893787,67.93587174348697,1375.6645154035523
350,30,7.0,0.01,30.861723446893787,68.13627254509018,1388.5046244794196
300,35,5.5,0.05,30.260521042084168,68.53707414829658,1392.1078228601486
400,40,8.0,0.005,29.65931863727455,69.53907815631263,1436.721298308039
350,30,6.5,0.02,31.863727454909817,68.33667334669339,1440.2281115336887
300,40,5.5,0.03,31.663326653306612,68.53707414829658,1445.307609206388
300,37,6.5,0.005,29.65931863727455,69.73947895791584,1450.2039750844376
500,37,8.0,0.02,31.863727454909817,68.53707414829658,1453.228862534688
350,25,6.5,0.03,31.663326653306612,68.73747494989979,1458.3886811699545
200,25,6.0,0.005,29.859719438877754,69.93987975951903,1470.8850165260374
450,35,6.5,0.05,30.861723446893787,69.73947895791584,1494.1170517387482
350,37,7.0,0.005,30.060120240480963,70.34068136272545,1505.450339556869
450,30,8.0,0.02,32.26452905811623,69.13827655310621,1508.7965108573858
400,25,7.4,0.02,32.26452905811623,69.13827655310621,1508.7965108573858
450,25,8.0,0.03,32.06412825651302,69.53907815631263,1527.4390062690509
450,40,6.5,0.03,32.06412825651302,69.73947895791584,1540.9216830454498
250,25,6.5,0.005,30.260521042084168,71.14228456913827,1568.4267934666923
400,37,7.0,0.01,31.863727454909817,70.34068136272545,1573.850064859177
500,37,7.0,0.03,32.26452905811623,70.14028056112224,1576.2098947393783
350,25,7.4,0.01,32.06412825651302,70.34068136272545,1581.8516391500434
250,30,6.0,0.01,32.06412825651302,70.54108216432866,1595.6555997767077
350,37,6.0,0.03,32.46492985971944,70.54108216432866,1611.8997112461398
450,25,7.0,0.05,31.462925851703403,71.34268537074148,1627.9108919241285
450,35,7.0,0.02,32.86573146292585,70.54108216432866,1628.465106565837
400,37,6.5,0.02,32.86573146292585,70.54108216432866,1628.465106565837
450,30,7.0,0.03,32.66533066132264,70.74148296593187,1634.0265300139356
200,35,5.5,0.005,30.66132264529058,71.94388777555109,1640.2080312930461
400,40,6.0,0.05,31.663326653306612,71.54308617234469,1649.957389729358
350,30,8.0,0.005,30.861723446893787,72.1442885771543,1662.1742081357095
450,40,7.4,0.01,32.46492985971944,71.34268537074148,1667.91876337846
350,37,6.5,0.01,32.66533066132264,71.7434869739479,1704.6527523985847
500,35,8.0,0.02,33.26653306613226,71.54308617234469,1715.5764033076168
400,30,8.0,0.01,32.86573146292585,71.94388777555109,1727.341817904345
500,30,8.0,0.03,33.06613226452906,71.94388777555109,1735.7449970080434
250,37,6.0,0.005,31.262525050100198,72.94589178356712,1736.04379098879
300,35,6.5,0.005,31.262525050100198,73.14629258517034,1750.8919241288188
500,37,7.4,0.02,33.46693386773547,71.94388777555109,1752.7923181031392
500,25,8.0,0.05,32.06412825651302,72.74549098196393,1752.8003501993967
400,40,7.4,0.005,31.462925851703403,73.14629258517034,1758.652535531986
500,40,6.5,0.05,32.06412825651302,72.94589178356712,1767.568162376857
450,37,8.0,0.01,33.06613226452906,72.54509018036072,1779.3255448773293
350,35,7.0,0.005,31.663326653306612,73.74749498997996,1811.5197930932
450,30,7.4,0.02,33.86773547094188,72.54509018036072,1813.741470917787
250,40,5.5,0.01,33.26653306613226,72.94589178356712,1817.2643483359493
300,40,6.0,0.01,33.26653306613226,72.94589178356712,1817.2643483359493
400,35,7.0,0.01,33.46693386773547,73.34669338677355,1855.6047566074035
500,30,7.0,0.05,32.46492985971944,73.94789579158316,1858.8561491720916
500,35,7.0,0.03,33.66733466933867,73.34669338677355,1864.2488985988011
450,25,7.4,0.03,33.66733466933867,73.34669338677355,1864.2488985988011
300,37,5.5,0.03,33.66733466933867,73.54709418837675,1879.2576736639603
500,40,7.0,0.02,34.06813627254509,73.34669338677355,1881.7781454692959
400,37,8.0,0.005,32.06412825651302,74.54909819639278,1888.602214448937
300,25,7.0,0.005,32.06412825651302,74.749498997996,1904.0929152894973
350,30,6.0,0.05,32.66533066132264,74.54909819639278,1913.0888630969346
350,35,6.0,0.03,33.86773547094188,73.94789579158316,1918.240649635945
350,40,6.0,0.02,34.26853707414829,73.74749498997996,1920.7611214412789
400,35,6.5,0.02,34.26853707414829,73.74749498997996,1920.7611214412789
400,30,6.5,0.03,34.06813627254509,74.14829659318637,1942.2951715053355
250,30,5.5,0.02,34.4689378757515,74.14829659318637,1960.1457022260954
400,25,6.5,0.05,32.86573146292585,75.1503006012024,1968.124786647443
300,30,6.0,0.02,34.4689378757515,74.34869739478957,1975.4757611415205
450,37,6.5,0.03,34.26853707414829,74.749498997996,1997.41141601841
200,25,5.5,0.01,34.26853707414829,74.749498997996,1997.41141601841
350,35,6.5,0.01,34.26853707414829,74.9498997995992,2012.9824378215344
250,25,5.5,0.03,34.4689378757515,74.9498997995992,2021.9478636631977
300,25,6.0,0.03,34.4689378757515,74.9498997995992,2021.9478636631977
350,30,7.4,0.005,32.66533066132264,75.95190380761522,2023.2105091947415
250,35,6.0,0.005,32.86573146292585,76.35270541082164,2063.719583455488
500,35,7.4,0.02,35.07014028056112,75.1503006012024,2064.977409729278
400,30,7.4,0.01,34.4689378757515,75.55110220440882,2069.1428548479726
400,25,7.0,0.02,35.07014028056112,75.3507014028056,2080.709073457535
500,30,7.4,0.03,34.66933867735471,75.75150300601202,2094.0809073055925
450,35,8.0,0.01,34.66933867735471,75.95190380761522,2110.05353392155
300,25,6.5,0.01,34.66933867735471,75.95190380761522,2110.05353392155
500,25,7.4,0.05,33.66733466933867,76.75350701402805,2130.3217256155585
450,37,7.4,0.01,34.86973947895792,76.15230460921842,2135.232549266869
400,37,6.0,0.05,33.86773547094188,77.15430861723446,2171.8749723896685
350,25,7.0,0.01,35.07014028056112,76.55310621242485,2176.7857960409797
350,40,5.5,0.05,33.86773547094188,77.35470941883767,2188.4098457435907
300,35,5.5,0.03,35.27054108216433,76.95390781563127,2218.7406476279216
300,40,5.5,0.02,35.67134268537074,76.75350701402805,2221.180798470688
400,35,8.0,0.005,33.66733466933867,77.9559118236473,2229.7719286267925
350,25,6.5,0.02,35.87174348697395,76.95390781563127,2247.082702479107
300,30,5.5,0.05,34.06813627254509,77.9559118236473,2247.301175497287
400,37,7.4,0.005,33.86773547094188,78.3567134268537,2272.2890269516984
450,40,7.0,0.01,35.47094188376754,77.75551102204409,2294.407813623239
250,37,5.5,0.01,35.67134268537074,77.75551102204409,2303.8551652403003
500,37,6.5,0.05,34.26853707414829,78.55711422845691,2306.9957148766466
300,37,6.0,0.01,35.67134268537074,77.9559118236473,2320.631001481922
450,25,8.0,0.02,36.27254509018036,77.75551102204409,2332.679145866884
450,40,6.5,0.02,36.27254509018036,77.9559118236473,2349.4549821085056
450,35,6.5,0.03,35.87174348697395,78.3567134268537,2363.9513094324916
500,37,7.0,0.02,36.47294589178356,78.3567134268537,2393.0162529467743
450,30,6.5,0.05,34.66933867735471,79.35871743486975,2393.8772936654877
500,40,8.0,0.01,36.07214428857715,78.95791583166331,2424.8506632503468
400,40,7.0,0.005,34.66933867735471,79.95991983967934,2446.373468379644
350,37,6.0,0.02,36.673346693386776,78.95791583166331,2454.15656965233
250,25,6.0,0.01,36.27254509018036,79.35871743486975,2469.1348227517165
450,30,7.0,0.02,36.673346693386776,79.15831663326652,2471.41433166935
450,35,7.4,0.01,36.47294589178356,79.55911823647294,2496.3218621611954
200,30,5.5,0.005,35.07014028056112,80.96192384769539,2553.8059686507277
450,25,7.0,0.03,36.673346693386776,80.16032064128257,2558.9079561929475
400,40,6.0,0.03,36.673346693386776,80.36072144288576,2576.647643985365
400,35,6.0,0.05,35.27054108216433,81.36272545090179,2599.294942590591
500,30,8.0,0.02,37.27454909819639,80.36072144288576,2606.6764390504445
350,25,8.0,0.005,35.27054108216433,81.56312625250501,2617.5165561584095
350,40,6.5,0.005,35.47094188376754,81.76352705410821,2645.1855213432873
400,25,8.0,0.01,37.07414829659319,80.96192384769539,2650.287508885506
400,40,6.5,0.01,37.27454909819639,81.1623246492986,2678.4383998457834
400,35,7.4,0.005,35.67134268537074,82.16432865731461,2691.4777049088143
300,35,6.0,0.01,37.27454909819639,81.36272545090179,2696.579692451033
250,35,5.5,0.01,37.27454909819639,81.36272545090179,2696.579692451033
500,25,8.0,0.03,37.07414829659319,81.56312625250501,2704.7113867012586
300,30,6.5,0.005,35.67134268537074,82.36472945891784,2710.0206023268984
500,40,6.5,0.03,37.27454909819639,81.56312625250501,2714.8013060188514
500,35,6.5,0.05,35.87174348697395,82.76553106212424,2756.8750326303903
450,40,8.0,0.005,35.87174348697395,82.76553106212424,2756.8750326303903
450,25,7.4,0.02,38.07615230460921,81.76352705410821,2774.2661274452703
350,30,7.0,0.005,36.07214428857715,82.96593186372746,2785.266886478368
